week_number,air_avg,air_obs,soil_obs_00,soil_obs_02,soil_obs_04,soil_obs_08,soil_obs_20,soil_obs_40,soil_avg_00,soil_avg_02,soil_avg_04,soil_avg_08,soil_avg_20,soil_avg_40
170,53.21428571,49.37142857,46.85714286,46.14285714,,42.28571429,39.42857143,,57.42857143,46.14285714,,42.28571429,39.57142857,
171,55.28571429,52.3,47.0,47.85714286,,44.28571429,41.14285714,,58.0,47.71428571,,44.14285714,41.42857143,
172,48.38571429,45.61428571,44.42857143,45.85714286,,44.0,42.0,,51.28571429,45.57142857,,43.85714286,42.0,
173,59.62857143,52.32857143,46.28571429,48.14285714,,44.57142857,42.28571429,,57.28571429,48.57142857,,44.71428571,42.28571429,
174,60.21428571,56.07142857,48.0,50.14285714,,47.0,43.85714286,,58.28571429,50.42857143,,47.0,43.85714286,
175,50.35714286,49.9,50.28571429,49.28571429,,47.0,44.28571429,,53.14285714,48.85714286,,47.0,44.42857143,
176,47.2,43.1,42.71428571,46.0,,45.42857143,44.14285714,,49.28571429,45.85714286,,45.14285714,44.14285714,
177,47.44285714,45.47142857,46.28571429,45.28571429,,44.57142857,43.71428571,,50.28571429,45.57142857,,44.57142857,43.71428571,
178,43.21428571,41.94285714,44.42857143,45.0,,44.71428571,44.0,,47.66666667,44.5,,44.33333333,44.0,
179,39.71428571,39.68571429,42.14285714,41.71428571,,42.28571429,42.28571429,,44.14285714,41.57142857,,42.14285714,41.85714286,
180,42.1,39.0,38.28571429,40.28571429,,40.57142857,40.71428571,,42.85714286,40.57142857,,40.42857143,40.57142857,
181,43.37142857,41.45714286,40.28571429,41.14285714,,40.42857143,40.0,,44.28571429,40.85714286,,40.42857143,40.0,
182,39.24285714,38.98571429,41.28571429,39.85714286,,40.0,39.85714286,,42.42857143,39.71428571,,39.85714286,39.85714286,
183,39.82857143,36.6,32.85714286,35.28571429,,36.71428571,37.57142857,,35.42857143,35.14285714,,36.57142857,37.42857143,
184,33.11428571,31.44285714,25.0,33.14285714,,35.0,36.14285714,,28.28571429,33.0,,34.85714286,36.14285714,
185,35.32857143,34.3,32.85714286,31.85714286,,33.14285714,35.0,,34.0,31.85714286,,33.14285714,35.0,
186,34.61428571,33.38571429,31.71428571,32.0,,33.0,34.57142857,,32.42857143,32.0,,33.0,34.0,
187,24.8,30.58,29.6,32.0,,33.0,34.0,,29.2,32.0,,33.0,34.0,
188,19.52857143,16.98571429,21.0,31.28571429,,32.57142857,34.0,,21.14285714,31.28571429,,32.57142857,34.0,
189,16.21428571,17.42857143,24.0,31.0,,32.0,33.14285714,,25.0,30.85714286,,32.0,33.0,
190,21.17142857,19.4,31.14285714,31.0,,32.0,33.0,,31.0,31.0,,32.0,33.0,
191,19.81428571,18.95714286,29.71428571,31.0,,32.0,33.0,,29.85714286,31.0,,32.0,33.0,
192,20.42857143,21.41428571,29.14285714,31.0,,32.0,33.0,,29.0,31.0,,32.0,33.0,
193,21.41428571,22.6,31.0,31.0,,32.0,33.0,,30.57142857,31.0,,32.0,33.0,
194,4.885714286,5.414285714,30.28571429,31.0,,32.0,33.0,,30.0,31.0,,32.0,33.0,
195,2.285714286,1.514285714,28.57142857,30.28571429,,32.0,32.71428571,,28.28571429,30.14285714,,32.0,32.14285714,
196,16.2,13.12857143,27.28571429,30.14285714,,31.57142857,32.14285714,,27.85714286,30.14285714,,31.71428571,32.0,
197,-0.314285714,1.214285714,23.85714286,30.28571429,,31.0,32.0,,23.28571429,30.14285714,,31.0,32.0,
198,0.342857143,-1.128571429,23.0,29.28571429,,31.0,32.0,,23.42857143,29.57142857,,31.0,32.0,
199,3.314285714,2.114285714,24.28571429,29.85714286,,31.0,32.0,,24.71428571,29.85714286,,31.0,32.0,
200,25.34285714,24.8,29.0,30.28571429,,31.0,32.0,,29.28571429,30.57142857,,31.0,32.0,
201,7.057142857,7.571428571,29.57142857,30.28571429,,31.0,32.0,,29.85714286,30.28571429,,31.0,32.0,
202,21.72857143,22.44285714,31.42857143,30.71428571,,31.0,32.0,,31.42857143,30.71428571,,31.0,32.0,
203,8.614285714,9.285714286,31.85714286,30.85714286,,31.0,32.0,,31.85714286,31.0,,31.0,32.0,
